modell,teststandort,merkmal,koeffizient_standardisiert
RIX + Wald + Wind,Bad Berleburg,mittlerer_rix_prozent,0.3180446920077415
RIX + Wald + Wind,Bad Berleburg,waldanteilsdifferenz_rms,0.1156365022592163
RIX + Wald + Wind,Bad Berleburg,winddissimilaritaet_log_rms,0.4180902616021857
RIX + Wald + Wind,Borken-Coesfeld,mittlerer_rix_prozent,0.2430467935038051
RIX + Wald + Wind,Borken-Coesfeld,waldanteilsdifferenz_rms,0.1802451568432548
RIX + Wald + Wind,Borken-Coesfeld,winddissimilaritaet_log_rms,0.3954339196907597
RIX + Wald + Wind,Lorup,mittlerer_rix_prozent,0.2055495295867972
RIX + Wald + Wind,Lorup,waldanteilsdifferenz_rms,0.2728327055007385
RIX + Wald + Wind,Lorup,winddissimilaritaet_log_rms,0.3226710599988697
RIX + Wald + Wind,Ostfriesland,mittlerer_rix_prozent,0.2305640170168528
RIX + Wald + Wind,Ostfriesland,waldanteilsdifferenz_rms,0.1290909511713428
RIX + Wald + Wind,Ostfriesland,winddissimilaritaet_log_rms,0.4054388006533191
RIX + Wald + Wind,Paderborn,mittlerer_rix_prozent,0.0668400317788887
RIX + Wald + Wind,Paderborn,waldanteilsdifferenz_rms,0.0499094203410141
RIX + Wald + Wind,Paderborn,winddissimilaritaet_log_rms,0.0908259276134305
RIX + Wald + Wind,Rheda-Beckum,mittlerer_rix_prozent,0.30445262925508
RIX + Wald + Wind,Rheda-Beckum,waldanteilsdifferenz_rms,0.188859606245107
RIX + Wald + Wind,Rheda-Beckum,winddissimilaritaet_log_rms,0.4133015098381735
Gelaendehoehe + Rauigkeit + Wald,Alpen-Sevelen,gelaendehoehendifferenz_m,0.2565605455753239
Gelaendehoehe + Rauigkeit + Wald,Alpen-Sevelen,rauigkeitsdifferenz_rms_m,0.0334231933604437
Gelaendehoehe + Rauigkeit + Wald,Alpen-Sevelen,waldanteilsdifferenz_rms,0.2425721522890516
Gelaendehoehe + Rauigkeit + Wald,Altenmellrich,gelaendehoehendifferenz_m,0.155229081382334
Gelaendehoehe + Rauigkeit + Wald,Altenmellrich,rauigkeitsdifferenz_rms_m,0.073010880083069
Gelaendehoehe + Rauigkeit + Wald,Altenmellrich,waldanteilsdifferenz_rms,0.2000603903151037
Gelaendehoehe + Rauigkeit + Wald,Bad Berleburg,gelaendehoehendifferenz_m,0.354816743747627
Gelaendehoehe + Rauigkeit + Wald,Bad Berleburg,rauigkeitsdifferenz_rms_m,0.0029069934310547
Gelaendehoehe + Rauigkeit + Wald,Bad Berleburg,waldanteilsdifferenz_rms,0.2070430312353231
Gelaendehoehe + Rauigkeit + Wald,Borken-Coesfeld,gelaendehoehendifferenz_m,0.2712790889235393
Gelaendehoehe + Rauigkeit + Wald,Borken-Coesfeld,rauigkeitsdifferenz_rms_m,0.0823665822925085
Gelaendehoehe + Rauigkeit + Wald,Borken-Coesfeld,waldanteilsdifferenz_rms,0.1938136103965678
Gelaendehoehe + Rauigkeit + Wald,Lorup,gelaendehoehendifferenz_m,0.2030497080826057
Gelaendehoehe + Rauigkeit + Wald,Lorup,rauigkeitsdifferenz_rms_m,0.121802619305787
Gelaendehoehe + Rauigkeit + Wald,Lorup,waldanteilsdifferenz_rms,0.2939099996365737
Gelaendehoehe + Rauigkeit + Wald,Ostfriesland,gelaendehoehendifferenz_m,0.232723638740591
Gelaendehoehe + Rauigkeit + Wald,Ostfriesland,rauigkeitsdifferenz_rms_m,0.0887352807324206
Gelaendehoehe + Rauigkeit + Wald,Ostfriesland,waldanteilsdifferenz_rms,0.1413898750025249
Gelaendehoehe + Rauigkeit + Wald,Paderborn,gelaendehoehendifferenz_m,0.3103357499025937
Gelaendehoehe + Rauigkeit + Wald,Paderborn,rauigkeitsdifferenz_rms_m,0.0217119855899918
Gelaendehoehe + Rauigkeit + Wald,Paderborn,waldanteilsdifferenz_rms,0.2132428963573613
Gelaendehoehe + Rauigkeit + Wald,Rheda-Beckum,gelaendehoehendifferenz_m,0.3090367941906083
Gelaendehoehe + Rauigkeit + Wald,Rheda-Beckum,rauigkeitsdifferenz_rms_m,0.0740478033974603
Gelaendehoehe + Rauigkeit + Wald,Rheda-Beckum,waldanteilsdifferenz_rms,0.2079687882518215
Gelaendehoehe + Rauigkeit + Wind,Alpen-Sevelen,gelaendehoehendifferenz_m,0.2019618134244848
Gelaendehoehe + Rauigkeit + Wind,Alpen-Sevelen,rauigkeitsdifferenz_rms_m,0.0056186430176827
Gelaendehoehe + Rauigkeit + Wind,Alpen-Sevelen,winddissimilaritaet_log_rms,0.4343926356155154
Gelaendehoehe + Rauigkeit + Wind,Altenmellrich,gelaendehoehendifferenz_m,0.0859349022138193
Gelaendehoehe + Rauigkeit + Wind,Altenmellrich,rauigkeitsdifferenz_rms_m,0.0374607345673752
Gelaendehoehe + Rauigkeit + Wind,Altenmellrich,winddissimilaritaet_log_rms,0.4185841406660928
Gelaendehoehe + Rauigkeit + Wind,Bad Berleburg,gelaendehoehendifferenz_m,0.2808160813193651
Gelaendehoehe + Rauigkeit + Wind,Bad Berleburg,rauigkeitsdifferenz_rms_m,-0.4048286244198361
Gelaendehoehe + Rauigkeit + Wind,Bad Berleburg,winddissimilaritaet_log_rms,1.057601904974286
Gelaendehoehe + Rauigkeit + Wind,Borken-Coesfeld,gelaendehoehendifferenz_m,0.2120912122619378
Gelaendehoehe + Rauigkeit + Wind,Borken-Coesfeld,rauigkeitsdifferenz_rms_m,0.0374022559781889
Gelaendehoehe + Rauigkeit + Wind,Borken-Coesfeld,winddissimilaritaet_log_rms,0.4097737813372588
Gelaendehoehe + Rauigkeit + Wind,Lorup,gelaendehoehendifferenz_m,0.1744374204004188
Gelaendehoehe + Rauigkeit + Wind,Lorup,rauigkeitsdifferenz_rms_m,0.1045923458751781
Gelaendehoehe + Rauigkeit + Wind,Lorup,winddissimilaritaet_log_rms,0.3517960435312579
Gelaendehoehe + Rauigkeit + Wind,Ostfriesland,gelaendehoehendifferenz_m,0.1617349460243862
Gelaendehoehe + Rauigkeit + Wind,Ostfriesland,rauigkeitsdifferenz_rms_m,0.0421406904817385
Gelaendehoehe + Rauigkeit + Wind,Ostfriesland,winddissimilaritaet_log_rms,0.4226955937780542
Gelaendehoehe + Rauigkeit + Wind,Paderborn,gelaendehoehendifferenz_m,0.2321676675033262
Gelaendehoehe + Rauigkeit + Wind,Paderborn,rauigkeitsdifferenz_rms_m,-0.0307619604677626
Gelaendehoehe + Rauigkeit + Wind,Paderborn,winddissimilaritaet_log_rms,0.4450534050958955
Gelaendehoehe + Rauigkeit + Wind,Rheda-Beckum,gelaendehoehendifferenz_m,0.2425970802744491
Gelaendehoehe + Rauigkeit + Wind,Rheda-Beckum,rauigkeitsdifferenz_rms_m,0.033682475661692
Gelaendehoehe + Rauigkeit + Wind,Rheda-Beckum,winddissimilaritaet_log_rms,0.4399903378738688
Gelaendehoehe + Wald + Wind,Alpen-Sevelen,gelaendehoehendifferenz_m,0.1577478215646134
Gelaendehoehe + Wald + Wind,Alpen-Sevelen,waldanteilsdifferenz_rms,0.2011818963429828
Gelaendehoehe + Wald + Wind,Alpen-Sevelen,winddissimilaritaet_log_rms,0.4129663964995206
Gelaendehoehe + Wald + Wind,Altenmellrich,gelaendehoehendifferenz_m,0.0681023960802436
Gelaendehoehe + Wald + Wind,Altenmellrich,waldanteilsdifferenz_rms,0.1489130980697082
Gelaendehoehe + Wald + Wind,Altenmellrich,winddissimilaritaet_log_rms,0.3996545621172196
Gelaendehoehe + Wald + Wind,Bad Berleburg,gelaendehoehendifferenz_m,0.2143422248581125
Gelaendehoehe + Wald + Wind,Bad Berleburg,waldanteilsdifferenz_rms,0.1355171178080598
Gelaendehoehe + Wald + Wind,Bad Berleburg,winddissimilaritaet_log_rms,0.4364480815508062
Gelaendehoehe + Wald + Wind,Borken-Coesfeld,gelaendehoehendifferenz_m,0.1818899203723771
Gelaendehoehe + Wald + Wind,Borken-Coesfeld,waldanteilsdifferenz_rms,0.1668938837978114
Gelaendehoehe + Wald + Wind,Borken-Coesfeld,winddissimilaritaet_log_rms,0.40033758710698
Gelaendehoehe + Wald + Wind,Lorup,gelaendehoehendifferenz_m,0.1306750205744291
Gelaendehoehe + Wald + Wind,Lorup,waldanteilsdifferenz_rms,0.2693286563075281
Gelaendehoehe + Wald + Wind,Lorup,winddissimilaritaet_log_rms,0.3381200556618343
Gelaendehoehe + Wald + Wind,Ostfriesland,gelaendehoehendifferenz_m,0.1400671869005293
Gelaendehoehe + Wald + Wind,Ostfriesland,waldanteilsdifferenz_rms,0.1205653819729457
Gelaendehoehe + Wald + Wind,Ostfriesland,winddissimilaritaet_log_rms,0.4190916425107226
Gelaendehoehe + Wald + Wind,Paderborn,gelaendehoehendifferenz_m,0.1859128724133914
Gelaendehoehe + Wald + Wind,Paderborn,waldanteilsdifferenz_rms,0.1725339676222411
Gelaendehoehe + Wald + Wind,Paderborn,winddissimilaritaet_log_rms,0.4246030395782812
Gelaendehoehe + Wald + Wind,Rheda-Beckum,gelaendehoehendifferenz_m,0.2076355652973656
Gelaendehoehe + Wald + Wind,Rheda-Beckum,waldanteilsdifferenz_rms,0.1743737546153158
Gelaendehoehe + Wald + Wind,Rheda-Beckum,winddissimilaritaet_log_rms,0.4278942075942419
Rauigkeit + Wald + Wind,Alpen-Sevelen,rauigkeitsdifferenz_rms_m,-0.0124900603500447
Rauigkeit + Wald + Wind,Alpen-Sevelen,waldanteilsdifferenz_rms,0.2422538683356404
Rauigkeit + Wald + Wind,Alpen-Sevelen,winddissimilaritaet_log_rms,0.4593377283515643
Rauigkeit + Wald + Wind,Altenmellrich,rauigkeitsdifferenz_rms_m,0.0155953556028957
Rauigkeit + Wald + Wind,Altenmellrich,waldanteilsdifferenz_rms,0.1572457432560694
Rauigkeit + Wald + Wind,Altenmellrich,winddissimilaritaet_log_rms,0.4138806973407406
Rauigkeit + Wald + Wind,Bad Berleburg,rauigkeitsdifferenz_rms_m,-0.4500415986043438
Rauigkeit + Wald + Wind,Bad Berleburg,waldanteilsdifferenz_rms,0.2898090882742983
Rauigkeit + Wald + Wind,Bad Berleburg,winddissimilaritaet_log_rms,1.1211653378304398
Rauigkeit + Wald + Wind,Borken-Coesfeld,rauigkeitsdifferenz_rms_m,0.0315126706991885
Rauigkeit + Wald + Wind,Borken-Coesfeld,waldanteilsdifferenz_rms,0.2027226586363107
Rauigkeit + Wald + Wind,Borken-Coesfeld,winddissimilaritaet_log_rms,0.4453067307619565
Rauigkeit + Wald + Wind,Lorup,rauigkeitsdifferenz_rms_m,0.0776213634916688
Rauigkeit + Wald + Wind,Lorup,waldanteilsdifferenz_rms,0.2847008503687843
Rauigkeit + Wald + Wind,Lorup,winddissimilaritaet_log_rms,0.3585846321555181
Rauigkeit + Wald + Wind,Ostfriesland,rauigkeitsdifferenz_rms_m,0.0393990887504771
Rauigkeit + Wald + Wind,Ostfriesland,waldanteilsdifferenz_rms,0.1464243410291235
Rauigkeit + Wald + Wind,Ostfriesland,winddissimilaritaet_log_rms,0.4522264477635652
Rauigkeit + Wald + Wind,Paderborn,rauigkeitsdifferenz_rms_m,-0.0283874195015859
Rauigkeit + Wald + Wind,Paderborn,waldanteilsdifferenz_rms,0.2259086868270005
Rauigkeit + Wald + Wind,Paderborn,winddissimilaritaet_log_rms,0.4942379811325506
Rauigkeit + Wald + Wind,Rheda-Beckum,rauigkeitsdifferenz_rms_m,0.0238580868213317
Rauigkeit + Wald + Wind,Rheda-Beckum,waldanteilsdifferenz_rms,0.2176933451080378
Rauigkeit + Wald + Wind,Rheda-Beckum,winddissimilaritaet_log_rms,0.4816301295265638
Distanz + RIX + Gelaendehoehe + Rauigkeit,Alpen-Sevelen,distanz_m,0.0202014873754847
Distanz + RIX + Gelaendehoehe + Rauigkeit,Alpen-Sevelen,mittlerer_rix_prozent,0.3549823734840241
Distanz + RIX + Gelaendehoehe + Rauigkeit,Alpen-Sevelen,gelaendehoehendifferenz_m,0.2869526125562804
Distanz + RIX + Gelaendehoehe + Rauigkeit,Alpen-Sevelen,rauigkeitsdifferenz_rms_m,0.0198649218924128
Distanz + RIX + Gelaendehoehe + Rauigkeit,Altenmellrich,distanz_m,0.1562870153810112
Distanz + RIX + Gelaendehoehe + Rauigkeit,Altenmellrich,mittlerer_rix_prozent,0.3906032559347855
Distanz + RIX + Gelaendehoehe + Rauigkeit,Altenmellrich,gelaendehoehendifferenz_m,0.130856486002155
Distanz + RIX + Gelaendehoehe + Rauigkeit,Altenmellrich,rauigkeitsdifferenz_rms_m,0.0238108931126398
Distanz + RIX + Gelaendehoehe + Rauigkeit,Bad Berleburg,distanz_m,0.0809412098162592
Distanz + RIX + Gelaendehoehe + Rauigkeit,Bad Berleburg,mittlerer_rix_prozent,0.4249815936844482
Distanz + RIX + Gelaendehoehe + Rauigkeit,Bad Berleburg,gelaendehoehendifferenz_m,0.3084187935718487
Distanz + RIX + Gelaendehoehe + Rauigkeit,Bad Berleburg,rauigkeitsdifferenz_rms_m,-0.0764678635256192
Distanz + RIX + Gelaendehoehe + Rauigkeit,Borken-Coesfeld,distanz_m,0.051335630615248
Distanz + RIX + Gelaendehoehe + Rauigkeit,Borken-Coesfeld,mittlerer_rix_prozent,0.3232473331955381
Distanz + RIX + Gelaendehoehe + Rauigkeit,Borken-Coesfeld,gelaendehoehendifferenz_m,0.2904499048138173
Distanz + RIX + Gelaendehoehe + Rauigkeit,Borken-Coesfeld,rauigkeitsdifferenz_rms_m,0.0484777312586918
Distanz + RIX + Gelaendehoehe + Rauigkeit,Lorup,distanz_m,-0.0410580693956693
Distanz + RIX + Gelaendehoehe + Rauigkeit,Lorup,mittlerer_rix_prozent,0.2751084857058353
Distanz + RIX + Gelaendehoehe + Rauigkeit,Lorup,gelaendehoehendifferenz_m,0.2392461595294827
Distanz + RIX + Gelaendehoehe + Rauigkeit,Lorup,rauigkeitsdifferenz_rms_m,0.126571640573354
Distanz + RIX + Gelaendehoehe + Rauigkeit,Ostfriesland,distanz_m,0.1521900487869761
Distanz + RIX + Gelaendehoehe + Rauigkeit,Ostfriesland,mittlerer_rix_prozent,0.334418218411077
Distanz + RIX + Gelaendehoehe + Rauigkeit,Ostfriesland,gelaendehoehendifferenz_m,0.2506414629988195
Distanz + RIX + Gelaendehoehe + Rauigkeit,Ostfriesland,rauigkeitsdifferenz_rms_m,0.0372996966306387
Distanz + RIX + Gelaendehoehe + Rauigkeit,Paderborn,distanz_m,-0.0153754872527634
Distanz + RIX + Gelaendehoehe + Rauigkeit,Paderborn,mittlerer_rix_prozent,0.0695971395066394
Distanz + RIX + Gelaendehoehe + Rauigkeit,Paderborn,gelaendehoehendifferenz_m,0.0776966593946571
Distanz + RIX + Gelaendehoehe + Rauigkeit,Paderborn,rauigkeitsdifferenz_rms_m,0.018462509046426
Distanz + RIX + Gelaendehoehe + Rauigkeit,Rheda-Beckum,distanz_m,-0.0130410354585576
Distanz + RIX + Gelaendehoehe + Rauigkeit,Rheda-Beckum,mittlerer_rix_prozent,0.3990165284727389
Distanz + RIX + Gelaendehoehe + Rauigkeit,Rheda-Beckum,gelaendehoehendifferenz_m,0.3350596725001477
Distanz + RIX + Gelaendehoehe + Rauigkeit,Rheda-Beckum,rauigkeitsdifferenz_rms_m,0.0669041849459959
Distanz + RIX + Gelaendehoehe + Wald,Alpen-Sevelen,distanz_m,0.0166179078529006
Distanz + RIX + Gelaendehoehe + Wald,Alpen-Sevelen,mittlerer_rix_prozent,0.3321418650939164
Distanz + RIX + Gelaendehoehe + Wald,Alpen-Sevelen,gelaendehoehendifferenz_m,0.2375663113612602
Distanz + RIX + Gelaendehoehe + Wald,Alpen-Sevelen,waldanteilsdifferenz_rms,0.2079859550816578
Distanz + RIX + Gelaendehoehe + Wald,Altenmellrich,distanz_m,0.1475489607112838
Distanz + RIX + Gelaendehoehe + Wald,Altenmellrich,mittlerer_rix_prozent,0.372000303605708
Distanz + RIX + Gelaendehoehe + Wald,Altenmellrich,gelaendehoehendifferenz_m,0.1058889084792929
Distanz + RIX + Gelaendehoehe + Wald,Altenmellrich,waldanteilsdifferenz_rms,0.1451678787634669
Distanz + RIX + Gelaendehoehe + Wald,Bad Berleburg,distanz_m,0.0683198689230594
Distanz + RIX + Gelaendehoehe + Wald,Bad Berleburg,mittlerer_rix_prozent,0.3800255297786745
Distanz + RIX + Gelaendehoehe + Wald,Bad Berleburg,gelaendehoehendifferenz_m,0.2649335346077873
Distanz + RIX + Gelaendehoehe + Wald,Bad Berleburg,waldanteilsdifferenz_rms,0.1244721268142498
Distanz + RIX + Gelaendehoehe + Wald,Borken-Coesfeld,distanz_m,0.050529002676117
Distanz + RIX + Gelaendehoehe + Wald,Borken-Coesfeld,mittlerer_rix_prozent,0.3129468042112259
Distanz + RIX + Gelaendehoehe + Wald,Borken-Coesfeld,gelaendehoehendifferenz_m,0.259393988626427
Distanz + RIX + Gelaendehoehe + Wald,Borken-Coesfeld,waldanteilsdifferenz_rms,0.1707939124515168
Distanz + RIX + Gelaendehoehe + Wald,Lorup,distanz_m,-0.0304576406498933
Distanz + RIX + Gelaendehoehe + Wald,Lorup,mittlerer_rix_prozent,0.262146932070716
Distanz + RIX + Gelaendehoehe + Wald,Lorup,gelaendehoehendifferenz_m,0.1952564832879131
Distanz + RIX + Gelaendehoehe + Wald,Lorup,waldanteilsdifferenz_rms,0.2789737891485161
Distanz + RIX + Gelaendehoehe + Wald,Ostfriesland,distanz_m,0.1520121214446584
Distanz + RIX + Gelaendehoehe + Wald,Ostfriesland,mittlerer_rix_prozent,0.3282954990318849
Distanz + RIX + Gelaendehoehe + Wald,Ostfriesland,gelaendehoehendifferenz_m,0.2274661910470492
Distanz + RIX + Gelaendehoehe + Wald,Ostfriesland,waldanteilsdifferenz_rms,0.1185843228048276
Distanz + RIX + Gelaendehoehe + Wald,Paderborn,distanz_m,-0.0145852864762522
Distanz + RIX + Gelaendehoehe + Wald,Paderborn,mittlerer_rix_prozent,0.0692982881401108
Distanz + RIX + Gelaendehoehe + Wald,Paderborn,gelaendehoehendifferenz_m,0.0757900735544531
Distanz + RIX + Gelaendehoehe + Wald,Paderborn,waldanteilsdifferenz_rms,0.0472428183456758
Distanz + RIX + Gelaendehoehe + Wald,Rheda-Beckum,distanz_m,-0.003080918677951
Distanz + RIX + Gelaendehoehe + Wald,Rheda-Beckum,mittlerer_rix_prozent,0.3856912132293978
Distanz + RIX + Gelaendehoehe + Wald,Rheda-Beckum,gelaendehoehendifferenz_m,0.3012467507155294
Distanz + RIX + Gelaendehoehe + Wald,Rheda-Beckum,waldanteilsdifferenz_rms,0.1731083653018831
Distanz + RIX + Gelaendehoehe + Wind,Alpen-Sevelen,distanz_m,-0.0074244232241374
Distanz + RIX + Gelaendehoehe + Wind,Alpen-Sevelen,mittlerer_rix_prozent,0.2739541561006826
Distanz + RIX + Gelaendehoehe + Wind,Alpen-Sevelen,gelaendehoehendifferenz_m,0.1888248602356799
Distanz + RIX + Gelaendehoehe + Wind,Alpen-Sevelen,winddissimilaritaet_log_rms,0.3727911789089563
Distanz + RIX + Gelaendehoehe + Wind,Altenmellrich,distanz_m,0.1191315291702787
Distanz + RIX + Gelaendehoehe + Wind,Altenmellrich,mittlerer_rix_prozent,0.2958193735788642
Distanz + RIX + Gelaendehoehe + Wind,Altenmellrich,gelaendehoehendifferenz_m,0.0634258197739592
Distanz + RIX + Gelaendehoehe + Wind,Altenmellrich,winddissimilaritaet_log_rms,0.3190567464556404
Distanz + RIX + Gelaendehoehe + Wind,Bad Berleburg,distanz_m,0.0266030630407938
Distanz + RIX + Gelaendehoehe + Wind,Bad Berleburg,mittlerer_rix_prozent,0.3040808374143002
Distanz + RIX + Gelaendehoehe + Wind,Bad Berleburg,gelaendehoehendifferenz_m,0.1766654366169301
Distanz + RIX + Gelaendehoehe + Wind,Bad Berleburg,winddissimilaritaet_log_rms,0.3764530136705381
Distanz + RIX + Gelaendehoehe + Wind,Borken-Coesfeld,distanz_m,0.0215475021847356
Distanz + RIX + Gelaendehoehe + Wind,Borken-Coesfeld,mittlerer_rix_prozent,0.2516124409083611
Distanz + RIX + Gelaendehoehe + Wind,Borken-Coesfeld,gelaendehoehendifferenz_m,0.203597588929006
Distanz + RIX + Gelaendehoehe + Wind,Borken-Coesfeld,winddissimilaritaet_log_rms,0.3563431873231196
Distanz + RIX + Gelaendehoehe + Wind,Lorup,distanz_m,-0.0475667086025479
Distanz + RIX + Gelaendehoehe + Wind,Lorup,mittlerer_rix_prozent,0.22190288976687
Distanz + RIX + Gelaendehoehe + Wind,Lorup,gelaendehoehendifferenz_m,0.1754988107514686
Distanz + RIX + Gelaendehoehe + Wind,Lorup,winddissimilaritaet_log_rms,0.3197544796848742
Distanz + RIX + Gelaendehoehe + Wind,Ostfriesland,distanz_m,0.1247153674009655
Distanz + RIX + Gelaendehoehe + Wind,Ostfriesland,mittlerer_rix_prozent,0.2583387439212582
Distanz + RIX + Gelaendehoehe + Wind,Ostfriesland,gelaendehoehendifferenz_m,0.1612924625259409
Distanz + RIX + Gelaendehoehe + Wind,Ostfriesland,winddissimilaritaet_log_rms,0.3604497400587259
Distanz + RIX + Gelaendehoehe + Wind,Paderborn,distanz_m,-0.0145405805454415
Distanz + RIX + Gelaendehoehe + Wind,Paderborn,mittlerer_rix_prozent,0.0658893799608616
Distanz + RIX + Gelaendehoehe + Wind,Paderborn,gelaendehoehendifferenz_m,0.0718237393209569
Distanz + RIX + Gelaendehoehe + Wind,Paderborn,winddissimilaritaet_log_rms,0.0859653285562514
Distanz + RIX + Gelaendehoehe + Wind,Rheda-Beckum,distanz_m,-0.0274719224304606
Distanz + RIX + Gelaendehoehe + Wind,Rheda-Beckum,mittlerer_rix_prozent,0.3128323952891377
Distanz + RIX + Gelaendehoehe + Wind,Rheda-Beckum,gelaendehoehendifferenz_m,0.2395786587500603
Distanz + RIX + Gelaendehoehe + Wind,Rheda-Beckum,winddissimilaritaet_log_rms,0.3658269889617209
Distanz + RIX + Rauigkeit + Wald,Alpen-Sevelen,distanz_m,0.0037938679379426
Distanz + RIX + Rauigkeit + Wald,Alpen-Sevelen,mittlerer_rix_prozent,0.3528702689396228
Distanz + RIX + Rauigkeit + Wald,Alpen-Sevelen,rauigkeitsdifferenz_rms_m,0.029408978192325
Distanz + RIX + Rauigkeit + Wald,Alpen-Sevelen,waldanteilsdifferenz_rms,0.2792372230996041
Distanz + RIX + Rauigkeit + Wald,Altenmellrich,distanz_m,0.1518038886853951
Distanz + RIX + Rauigkeit + Wald,Altenmellrich,mittlerer_rix_prozent,0.3888830079052469
Distanz + RIX + Rauigkeit + Wald,Altenmellrich,rauigkeitsdifferenz_rms_m,0.0136111196292773
Distanz + RIX + Rauigkeit + Wald,Altenmellrich,waldanteilsdifferenz_rms,0.1673147813099719
Distanz + RIX + Rauigkeit + Wald,Bad Berleburg,distanz_m,0.0652046804428492
Distanz + RIX + Rauigkeit + Wald,Bad Berleburg,mittlerer_rix_prozent,0.4728015890324661
Distanz + RIX + Rauigkeit + Wald,Bad Berleburg,rauigkeitsdifferenz_rms_m,-0.0373651023349786
Distanz + RIX + Rauigkeit + Wald,Bad Berleburg,waldanteilsdifferenz_rms,0.2132755653447613
Distanz + RIX + Rauigkeit + Wald,Borken-Coesfeld,distanz_m,0.0360468834300142
Distanz + RIX + Rauigkeit + Wald,Borken-Coesfeld,mittlerer_rix_prozent,0.3293960792052286
Distanz + RIX + Rauigkeit + Wald,Borken-Coesfeld,rauigkeitsdifferenz_rms_m,0.0751612048713634
Distanz + RIX + Rauigkeit + Wald,Borken-Coesfeld,waldanteilsdifferenz_rms,0.2328000075866446
Distanz + RIX + Rauigkeit + Wald,Lorup,distanz_m,-0.0531495357927588
Distanz + RIX + Rauigkeit + Wald,Lorup,mittlerer_rix_prozent,0.2632420442507474
Distanz + RIX + Rauigkeit + Wald,Lorup,rauigkeitsdifferenz_rms_m,0.1195550104038207
Distanz + RIX + Rauigkeit + Wald,Lorup,waldanteilsdifferenz_rms,0.3122656905314865
Distanz + RIX + Rauigkeit + Wald,Ostfriesland,distanz_m,0.1401722849803022
Distanz + RIX + Rauigkeit + Wald,Ostfriesland,mittlerer_rix_prozent,0.3422713198407826
Distanz + RIX + Rauigkeit + Wald,Ostfriesland,rauigkeitsdifferenz_rms_m,0.0654498565508759
Distanz + RIX + Rauigkeit + Wald,Ostfriesland,waldanteilsdifferenz_rms,0.1754995943376975
Distanz + RIX + Rauigkeit + Wald,Paderborn,distanz_m,-0.0159044696991064
Distanz + RIX + Rauigkeit + Wald,Paderborn,mittlerer_rix_prozent,0.07037696862173
Distanz + RIX + Rauigkeit + Wald,Paderborn,rauigkeitsdifferenz_rms_m,0.0211556137517214
Distanz + RIX + Rauigkeit + Wald,Paderborn,waldanteilsdifferenz_rms,0.0515353734644984
Distanz + RIX + Rauigkeit + Wald,Rheda-Beckum,distanz_m,-0.0249416115369444
Distanz + RIX + Rauigkeit + Wald,Rheda-Beckum,mittlerer_rix_prozent,0.3993201615380721
Distanz + RIX + Rauigkeit + Wald,Rheda-Beckum,rauigkeitsdifferenz_rms_m,0.0885494648776425
Distanz + RIX + Rauigkeit + Wald,Rheda-Beckum,waldanteilsdifferenz_rms,0.249098586334151
Distanz + RIX + Rauigkeit + Wind,Alpen-Sevelen,distanz_m,-0.0189106729080209
Distanz + RIX + Rauigkeit + Wind,Alpen-Sevelen,mittlerer_rix_prozent,0.2870468016434301
Distanz + RIX + Rauigkeit + Wind,Alpen-Sevelen,rauigkeitsdifferenz_rms_m,0.0070104000530275
Distanz + RIX + Rauigkeit + Wind,Alpen-Sevelen,winddissimilaritaet_log_rms,0.4366563019569902
Distanz + RIX + Rauigkeit + Wind,Altenmellrich,distanz_m,0.122141790586705
Distanz + RIX + Rauigkeit + Wind,Altenmellrich,mittlerer_rix_prozent,0.3044252936648585
Distanz + RIX + Rauigkeit + Wind,Altenmellrich,rauigkeitsdifferenz_rms_m,-0.0042084356446996
Distanz + RIX + Rauigkeit + Wind,Altenmellrich,winddissimilaritaet_log_rms,0.3377371072827344
Distanz + RIX + Rauigkeit + Wind,Bad Berleburg,distanz_m,0.0267244455783173
Distanz + RIX + Rauigkeit + Wind,Bad Berleburg,mittlerer_rix_prozent,0.3719779737936916
Distanz + RIX + Rauigkeit + Wind,Bad Berleburg,rauigkeitsdifferenz_rms_m,-0.0965178175471441
Distanz + RIX + Rauigkeit + Wind,Bad Berleburg,winddissimilaritaet_log_rms,0.4552160257150739
Distanz + RIX + Rauigkeit + Wind,Borken-Coesfeld,distanz_m,0.0084827400014429
Distanz + RIX + Rauigkeit + Wind,Borken-Coesfeld,mittlerer_rix_prozent,0.2627694587685286
Distanz + RIX + Rauigkeit + Wind,Borken-Coesfeld,rauigkeitsdifferenz_rms_m,0.0336973577451524
Distanz + RIX + Rauigkeit + Wind,Borken-Coesfeld,winddissimilaritaet_log_rms,0.4181091336186538
Distanz + RIX + Rauigkeit + Wind,Lorup,distanz_m,-0.0708260454724676
Distanz + RIX + Rauigkeit + Wind,Lorup,mittlerer_rix_prozent,0.2159068807142385
Distanz + RIX + Rauigkeit + Wind,Lorup,rauigkeitsdifferenz_rms_m,0.1103091339623911
Distanz + RIX + Rauigkeit + Wind,Lorup,winddissimilaritaet_log_rms,0.3546595361252997
Distanz + RIX + Rauigkeit + Wind,Ostfriesland,distanz_m,0.1154468616169635
Distanz + RIX + Rauigkeit + Wind,Ostfriesland,mittlerer_rix_prozent,0.2666976863895327
Distanz + RIX + Rauigkeit + Wind,Ostfriesland,rauigkeitsdifferenz_rms_m,0.0237251824497641
Distanz + RIX + Rauigkeit + Wind,Ostfriesland,winddissimilaritaet_log_rms,0.411309293519726
